name	split
CCMSLIB00000079939	test
CCMSLIB00000079940	train
CCMSLIB00000079941	train
CCMSLIB00000079942	train
CCMSLIB00000079943	train
CCMSLIB00000079944	test
CCMSLIB00000079945	train
CCMSLIB00000079946	train
CCMSLIB00000079947	train
CCMSLIB00000079948	train
CCMSLIB00000079950	train
CCMSLIB00000079951	train
CCMSLIB00000079952	train
CCMSLIB00000079953	train
CCMSLIB00000079954	train
CCMSLIB00000079957	test
CCMSLIB00000079958	train
CCMSLIB00000079959	train
CCMSLIB00000079960	test
CCMSLIB00000079961	train
CCMSLIB00000079962	train
CCMSLIB00000079963	train
CCMSLIB00000079964	train
CCMSLIB00000079966	train
CCMSLIB00000079967	train
CCMSLIB00000079968	train
CCMSLIB00000079969	train
CCMSLIB00000079970	train
CCMSLIB00000079971	val
CCMSLIB00000079973	train
CCMSLIB00000079974	train
CCMSLIB00000079975	train
CCMSLIB00000079976	test
CCMSLIB00000079977	test
CCMSLIB00000079978	train
CCMSLIB00000079979	val
CCMSLIB00000079980	train
CCMSLIB00000079981	train
CCMSLIB00000079982	train
CCMSLIB00000079983	train
CCMSLIB00000079984	train
CCMSLIB00000079985	train
CCMSLIB00000079986	train
CCMSLIB00000079987	train
CCMSLIB00000079989	train
CCMSLIB00000079990	train
CCMSLIB00000079991	train
CCMSLIB00000079992	train
CCMSLIB00000079993	train
CCMSLIB00000079994	train
CCMSLIB00000079995	train
CCMSLIB00000079996	train
CCMSLIB00000079997	train
CCMSLIB00000079998	train
CCMSLIB00000079999	train
CCMSLIB00000080000	train
CCMSLIB00000080001	train
CCMSLIB00000080002	train
CCMSLIB00000080003	train
CCMSLIB00000080004	test
CCMSLIB00000080005	train
CCMSLIB00000080006	train
CCMSLIB00000080007	train
CCMSLIB00000080008	train
CCMSLIB00000080009	train
CCMSLIB00000080010	train
CCMSLIB00000080011	train
CCMSLIB00000080013	train
CCMSLIB00000080014	train
CCMSLIB00000080016	train
CCMSLIB00000080018	train
CCMSLIB00000080019	train
CCMSLIB00000080020	train
CCMSLIB00000080021	train
CCMSLIB00000080022	train
CCMSLIB00000080023	train
CCMSLIB00000080024	train
CCMSLIB00000080025	train
CCMSLIB00000080026	test
CCMSLIB00000080027	train
CCMSLIB00000080028	train
CCMSLIB00000080030	train
CCMSLIB00000080031	train
CCMSLIB00000080032	train
CCMSLIB00000080033	train
CCMSLIB00000080034	train
CCMSLIB00000080035	train
CCMSLIB00000080036	train
CCMSLIB00000080037	train
CCMSLIB00000080038	train
CCMSLIB00000080039	train
CCMSLIB00000080040	train
CCMSLIB00000080041	train
CCMSLIB00000080042	train
CCMSLIB00000080043	train
CCMSLIB00000080044	train
CCMSLIB00000080045	train
CCMSLIB00000080046	train
CCMSLIB00000080047	train
CCMSLIB00000080049	train
CCMSLIB00000080050	train
CCMSLIB00000080052	train
CCMSLIB00000080053	train
CCMSLIB00000080054	test
CCMSLIB00000080056	train
CCMSLIB00000080057	train
CCMSLIB00000080058	train
CCMSLIB00000080059	train
CCMSLIB00000080060	val
CCMSLIB00000080062	train
CCMSLIB00000080063	train
CCMSLIB00000080064	train
CCMSLIB00000080065	train
CCMSLIB00000080066	train
CCMSLIB00000080067	train
CCMSLIB00000080068	test
CCMSLIB00000080069	test
CCMSLIB00000080070	train
CCMSLIB00000080071	train
CCMSLIB00000080072	test
CCMSLIB00000080073	train
CCMSLIB00000080074	train
CCMSLIB00000080075	train
CCMSLIB00000080076	train
CCMSLIB00000080078	train
CCMSLIB00000080079	train
CCMSLIB00000080080	train
CCMSLIB00000080081	train
CCMSLIB00000080082	train
CCMSLIB00000080084	train
CCMSLIB00000080085	train
CCMSLIB00000080087	train
CCMSLIB00000080089	train
CCMSLIB00000080090	test
CCMSLIB00000080091	train
CCMSLIB00000080093	val
CCMSLIB00000080094	train
CCMSLIB00000080095	train
CCMSLIB00000080096	test
CCMSLIB00000080097	train
CCMSLIB00000080098	train
CCMSLIB00000080099	train
CCMSLIB00000080100	train
CCMSLIB00000080103	test
CCMSLIB00000080104	test
CCMSLIB00000080105	train
CCMSLIB00000080106	train
CCMSLIB00000080107	train
CCMSLIB00000080108	train
CCMSLIB00000080109	train
CCMSLIB00000080111	train
CCMSLIB00000080112	val
CCMSLIB00000080113	train
CCMSLIB00000080114	test
CCMSLIB00000080115	train
CCMSLIB00000080116	val
CCMSLIB00000080118	val
CCMSLIB00000080119	train
CCMSLIB00000080121	train
CCMSLIB00000080123	train
CCMSLIB00000080124	train
CCMSLIB00000080126	val
CCMSLIB00000080127	train
CCMSLIB00000080128	train
CCMSLIB00000080129	train
CCMSLIB00000080130	train
CCMSLIB00000080131	train
CCMSLIB00000080132	test
CCMSLIB00000080134	train
CCMSLIB00000080136	train
CCMSLIB00000080137	train
CCMSLIB00000080138	train
CCMSLIB00000080139	val
CCMSLIB00000080141	train
CCMSLIB00000080142	train
CCMSLIB00000080143	train
CCMSLIB00000080144	train
CCMSLIB00000080145	train
CCMSLIB00000080147	train
CCMSLIB00000080149	train
CCMSLIB00000080150	train
CCMSLIB00000080151	train
CCMSLIB00000080152	train
CCMSLIB00000080153	train
CCMSLIB00000080154	train
CCMSLIB00000080155	train
CCMSLIB00000080156	train
CCMSLIB00000080157	train
CCMSLIB00000080158	train
CCMSLIB00000080159	val
CCMSLIB00000080160	train
CCMSLIB00000080162	train
CCMSLIB00000080163	train
CCMSLIB00000080165	train
CCMSLIB00000080166	train
CCMSLIB00000080167	train
CCMSLIB00000080168	train
CCMSLIB00000080170	train
CCMSLIB00000080173	train
CCMSLIB00000080174	train
CCMSLIB00000080175	test
CCMSLIB00000080176	train
CCMSLIB00000080177	train
CCMSLIB00000080178	train
CCMSLIB00000080179	train
CCMSLIB00000080180	train
CCMSLIB00000080181	train
CCMSLIB00000080182	train
CCMSLIB00000080183	train
CCMSLIB00000080184	train
CCMSLIB00000080185	train
CCMSLIB00000080186	train
CCMSLIB00000080187	train
CCMSLIB00000080188	train
CCMSLIB00000080190	train
CCMSLIB00000080191	train
CCMSLIB00000080193	train
CCMSLIB00000080194	test
CCMSLIB00000080195	train
CCMSLIB00000080196	train
CCMSLIB00000080197	train
CCMSLIB00000080198	train
CCMSLIB00000080199	train
CCMSLIB00000080200	train
CCMSLIB00000080202	train
CCMSLIB00000080203	train
CCMSLIB00000080204	train
CCMSLIB00000080205	train
CCMSLIB00000080206	train
CCMSLIB00000080207	train
CCMSLIB00000080208	train
CCMSLIB00000080209	train
CCMSLIB00000080210	train
CCMSLIB00000080211	train
CCMSLIB00000080212	train
CCMSLIB00000080213	train
CCMSLIB00000080214	train
CCMSLIB00000080215	test
CCMSLIB00000080216	train
CCMSLIB00000080217	test
CCMSLIB00000080218	test
CCMSLIB00000080219	train
CCMSLIB00000080220	train
CCMSLIB00000080221	train
CCMSLIB00000080222	test
CCMSLIB00000080223	train
CCMSLIB00000080225	train
CCMSLIB00000080226	train
CCMSLIB00000080227	test
CCMSLIB00000080228	train
CCMSLIB00000080229	val
CCMSLIB00000080230	test
CCMSLIB00000080231	train
CCMSLIB00000080232	train
CCMSLIB00000080233	train
CCMSLIB00000080234	train
CCMSLIB00000080235	train
CCMSLIB00000080236	train
CCMSLIB00000080237	train
CCMSLIB00000080238	train
CCMSLIB00000080242	train
CCMSLIB00000080243	train
CCMSLIB00000080244	train
CCMSLIB00000080246	train
CCMSLIB00000080247	train
CCMSLIB00000080248	val
CCMSLIB00000080249	train
CCMSLIB00000080250	val
CCMSLIB00000080251	train
CCMSLIB00000080252	train
CCMSLIB00000080254	train
CCMSLIB00000080255	train
CCMSLIB00000080257	train
CCMSLIB00000080258	train
CCMSLIB00000080259	train
CCMSLIB00000080261	train
CCMSLIB00000080262	train
CCMSLIB00000080263	train
CCMSLIB00000080264	train
CCMSLIB00000080265	train
CCMSLIB00000080266	train
CCMSLIB00000080268	train
CCMSLIB00000080269	train
CCMSLIB00000080271	train
CCMSLIB00000080272	train
CCMSLIB00000080273	test
CCMSLIB00000080274	train
CCMSLIB00000080276	train
CCMSLIB00000080278	train
CCMSLIB00000080279	train
CCMSLIB00000080280	train
CCMSLIB00000080281	train
CCMSLIB00000080282	train
CCMSLIB00000080283	train
CCMSLIB00000080284	train
CCMSLIB00000080285	train
CCMSLIB00000080287	val
CCMSLIB00000080289	train
CCMSLIB00000080290	train
CCMSLIB00000080291	val
CCMSLIB00000080292	test
CCMSLIB00000080293	test
CCMSLIB00000080294	train
CCMSLIB00000080295	train
CCMSLIB00000080296	test
CCMSLIB00000080297	test
CCMSLIB00000080298	train
CCMSLIB00000080299	train
CCMSLIB00000080300	test
CCMSLIB00000080301	train
CCMSLIB00000080303	test
CCMSLIB00000080304	val
CCMSLIB00000080305	train
CCMSLIB00000080306	train
CCMSLIB00000080307	train
CCMSLIB00000080308	train
CCMSLIB00000080309	train
CCMSLIB00000080310	train
CCMSLIB00000080311	train
CCMSLIB00000080312	train
CCMSLIB00000080313	train
CCMSLIB00000080316	test
CCMSLIB00000080317	test
CCMSLIB00000080318	train
CCMSLIB00000080319	train
CCMSLIB00000080321	test
CCMSLIB00000080322	train
CCMSLIB00000080323	train
CCMSLIB00000080324	test
CCMSLIB00000080325	train
CCMSLIB00000080326	train
CCMSLIB00000080328	test
CCMSLIB00000080330	train
CCMSLIB00000080331	train
CCMSLIB00000080332	test
CCMSLIB00000080333	train
CCMSLIB00000080334	test
CCMSLIB00000080335	test
CCMSLIB00000080336	train
CCMSLIB00000080337	train
CCMSLIB00000080339	train
CCMSLIB00000080340	train
CCMSLIB00000080341	train
CCMSLIB00000080342	test
CCMSLIB00000080343	train
CCMSLIB00000080344	train
CCMSLIB00000080346	train
CCMSLIB00000080347	train
CCMSLIB00000080348	test
CCMSLIB00000080349	test
CCMSLIB00000080350	train
CCMSLIB00000080351	train
CCMSLIB00000080353	test
CCMSLIB00000080355	train
CCMSLIB00000080357	train
CCMSLIB00000080359	train
CCMSLIB00000080360	train
CCMSLIB00000080361	train
CCMSLIB00000080364	train
CCMSLIB00000080365	train
CCMSLIB00000080366	train
CCMSLIB00000080367	train
CCMSLIB00000080368	train
CCMSLIB00000080369	val
CCMSLIB00000080370	train
CCMSLIB00000080371	train
CCMSLIB00000080372	train
CCMSLIB00000080373	train
CCMSLIB00000080374	train
CCMSLIB00000080375	train
CCMSLIB00000080376	train
CCMSLIB00000080377	train
CCMSLIB00000080378	train
CCMSLIB00000080379	train
CCMSLIB00000080380	train
CCMSLIB00000080382	train
CCMSLIB00000080383	train
CCMSLIB00000080384	train
CCMSLIB00000080385	train
CCMSLIB00000080386	train
CCMSLIB00000080387	train
CCMSLIB00000080388	test
CCMSLIB00000080389	train
CCMSLIB00000080390	train
CCMSLIB00000080391	train
CCMSLIB00000080392	test
CCMSLIB00000080393	train
CCMSLIB00000080394	train
CCMSLIB00000080395	train
CCMSLIB00000080396	train
CCMSLIB00000080397	train
CCMSLIB00000080398	train
CCMSLIB00000080399	train
CCMSLIB00000080400	train
CCMSLIB00000080401	train
CCMSLIB00000080403	train
CCMSLIB00000080405	train
CCMSLIB00000080407	train
CCMSLIB00000080408	train
CCMSLIB00000080409	train
CCMSLIB00000080411	train
CCMSLIB00000080414	train
CCMSLIB00000080415	train
CCMSLIB00000080416	train
CCMSLIB00000080417	train
CCMSLIB00000080418	train
CCMSLIB00000080419	train
CCMSLIB00000080420	train
CCMSLIB00000080421	train
CCMSLIB00000080422	train
CCMSLIB00000080423	train
CCMSLIB00000080424	train
CCMSLIB00000080425	train
CCMSLIB00000080426	train
CCMSLIB00000080428	train
CCMSLIB00000080429	test
CCMSLIB00000080430	train
CCMSLIB00000080431	train
CCMSLIB00000080433	train
CCMSLIB00000080434	test
CCMSLIB00000080435	test
CCMSLIB00000080436	train
CCMSLIB00000080437	train
CCMSLIB00000080439	train
CCMSLIB00000080440	train
CCMSLIB00000080442	train
CCMSLIB00000080443	train
CCMSLIB00000080444	train
CCMSLIB00000080445	train
CCMSLIB00000080446	train
CCMSLIB00000080447	test
CCMSLIB00000080448	train
CCMSLIB00000080449	train
CCMSLIB00000080450	train
CCMSLIB00000080452	train
CCMSLIB00000080454	train
CCMSLIB00000080455	train
CCMSLIB00000080456	train
CCMSLIB00000080457	train
CCMSLIB00000080459	train
CCMSLIB00000080462	train
CCMSLIB00000080463	train
CCMSLIB00000080464	train
CCMSLIB00000080465	test
CCMSLIB00000080466	test
CCMSLIB00000080467	val
CCMSLIB00000080469	train
CCMSLIB00000080471	train
CCMSLIB00000080472	train
CCMSLIB00000080473	train
CCMSLIB00000080474	train
CCMSLIB00000080475	train
CCMSLIB00000080476	train
CCMSLIB00000080477	train
CCMSLIB00000080479	train
CCMSLIB00000080480	train
CCMSLIB00000080482	train
CCMSLIB00000080483	train
CCMSLIB00000080484	train
CCMSLIB00000080485	train
CCMSLIB00000080486	train
CCMSLIB00000080487	test
CCMSLIB00000080488	train
CCMSLIB00000080489	train
CCMSLIB00000080490	train
CCMSLIB00000080491	train
CCMSLIB00000080492	train
CCMSLIB00000080493	train
CCMSLIB00000080494	test
CCMSLIB00000080495	train
CCMSLIB00000080496	train
CCMSLIB00000080497	train
CCMSLIB00000080498	train
CCMSLIB00000080499	train
CCMSLIB00000080500	train
CCMSLIB00000080502	train
CCMSLIB00000080503	train
CCMSLIB00000080504	train
CCMSLIB00000080505	train
CCMSLIB00000080506	train
CCMSLIB00000080507	val
CCMSLIB00000080508	train
CCMSLIB00000080509	train
CCMSLIB00000080510	train
CCMSLIB00000080511	train
CCMSLIB00000080512	train
CCMSLIB00000080515	train
CCMSLIB00000080516	test
CCMSLIB00000080517	val
CCMSLIB00000080518	test
CCMSLIB00000080519	train
CCMSLIB00000080520	train
CCMSLIB00000080521	train
CCMSLIB00000080522	train
CCMSLIB00000080523	train
CCMSLIB00000080524	train
CCMSLIB00000080525	test
CCMSLIB00000080526	train
CCMSLIB00000080527	train
CCMSLIB00000080529	train
CCMSLIB00000080530	test
CCMSLIB00000080531	train
CCMSLIB00000080532	train
CCMSLIB00000080533	train
CCMSLIB00000080534	train
CCMSLIB00000080535	train
CCMSLIB00000080536	train
CCMSLIB00000080537	test
CCMSLIB00000080538	train
CCMSLIB00000080539	train
CCMSLIB00000080541	train
CCMSLIB00000080542	train
CCMSLIB00000080544	train
CCMSLIB00000080545	train
CCMSLIB00000080546	train
CCMSLIB00000080548	train
CCMSLIB00000080549	train
CCMSLIB00000080550	train
CCMSLIB00000080551	train
CCMSLIB00000080552	train
CCMSLIB00000080553	train
CCMSLIB00000080554	train
CCMSLIB00000080555	train
CCMSLIB00000080556	train
CCMSLIB00000080558	train
CCMSLIB00000080559	train
CCMSLIB00000080560	train
CCMSLIB00000080561	train
CCMSLIB00000080562	train
CCMSLIB00000080563	train
CCMSLIB00000080564	val
CCMSLIB00000080565	train
CCMSLIB00000080566	train
CCMSLIB00000080567	train
CCMSLIB00000080568	train
CCMSLIB00000080569	train
CCMSLIB00000080571	test
CCMSLIB00000080572	train
CCMSLIB00000080573	train
CCMSLIB00000080574	train
CCMSLIB00000080575	train
CCMSLIB00000080576	train
CCMSLIB00000080577	train
CCMSLIB00000080578	train
CCMSLIB00000080579	train
CCMSLIB00000080580	train
CCMSLIB00000080581	train
CCMSLIB00000080582	test
CCMSLIB00000080583	train
CCMSLIB00000080584	train
CCMSLIB00000080585	test
CCMSLIB00000080586	train
CCMSLIB00000080587	train
CCMSLIB00000080588	train
CCMSLIB00000080589	train
CCMSLIB00000080590	train
CCMSLIB00000080591	train
CCMSLIB00000080592	train
CCMSLIB00000080593	train
CCMSLIB00000080594	train
CCMSLIB00000080595	train
CCMSLIB00000080596	train
CCMSLIB00000080597	train
CCMSLIB00000080598	train
CCMSLIB00000080599	train
CCMSLIB00000080600	train
CCMSLIB00000080602	train
CCMSLIB00000080603	val
CCMSLIB00000080604	train
CCMSLIB00000080605	train
CCMSLIB00000080606	train
CCMSLIB00000080607	train
CCMSLIB00000080608	train
CCMSLIB00000080609	train
CCMSLIB00000080610	train
CCMSLIB00000080611	train
CCMSLIB00000080612	train
CCMSLIB00000080613	train
CCMSLIB00000080615	test
CCMSLIB00000080616	train
CCMSLIB00000080617	train
CCMSLIB00000080619	train
CCMSLIB00000081076	val
CCMSLIB00000081094	train
CCMSLIB00000081104	train
CCMSLIB00000081192	train
CCMSLIB00000081195	train
CCMSLIB00000081243	train
CCMSLIB00000081250	train
CCMSLIB00000081257	train
CCMSLIB00000081258	test
CCMSLIB00000081260	train
CCMSLIB00000081273	train
CCMSLIB00000081275	train
CCMSLIB00000081276	train
CCMSLIB00000081279	train
CCMSLIB00000081284	train
CCMSLIB00000081289	train
CCMSLIB00000081293	train
CCMSLIB00000081484	train
CCMSLIB00000081546	train
CCMSLIB00000081549	test
CCMSLIB00000081561	train
CCMSLIB00000081688	test
CCMSLIB00000081697	train
CCMSLIB00000081718	train
CCMSLIB00000081753	train
CCMSLIB00000081754	train
CCMSLIB00000081760	test
CCMSLIB00000081764	train
CCMSLIB00000081770	train
CCMSLIB00000081779	train
CCMSLIB00000081780	train
CCMSLIB00000081785	train
CCMSLIB00000084737	train
CCMSLIB00000084740	train
CCMSLIB00000084741	val
CCMSLIB00000084742	train
CCMSLIB00000084748	train
CCMSLIB00000084752	train
CCMSLIB00000084755	train
CCMSLIB00000084759	train
CCMSLIB00000084766	test
CCMSLIB00000084775	train
CCMSLIB00000084777	train
CCMSLIB00000084779	train
CCMSLIB00000084784	train
CCMSLIB00000084790	train
CCMSLIB00000084793	train
CCMSLIB00000084799	train
CCMSLIB00000084802	train
CCMSLIB00000084804	train
CCMSLIB00000084805	train
CCMSLIB00000084808	train
CCMSLIB00000084809	train
CCMSLIB00000084810	train
CCMSLIB00000084812	train
CCMSLIB00000084818	train
CCMSLIB00000084825	train
CCMSLIB00000084834	train
CCMSLIB00000084836	train
CCMSLIB00000084839	train
CCMSLIB00000084840	train
CCMSLIB00000084848	train
CCMSLIB00000084849	test
CCMSLIB00000084850	test
CCMSLIB00000084852	train
CCMSLIB00000084853	train
CCMSLIB00000084854	train
CCMSLIB00000084856	train
CCMSLIB00000084859	train
CCMSLIB00000084860	test
CCMSLIB00000084866	test
CCMSLIB00000084868	val
CCMSLIB00000084870	train
CCMSLIB00000084874	train
CCMSLIB00000084875	test
CCMSLIB00000084876	test
CCMSLIB00000084880	train
CCMSLIB00000084884	train
CCMSLIB00000084885	val
CCMSLIB00000084887	train
CCMSLIB00000084890	train
CCMSLIB00000084895	train
CCMSLIB00000084897	train
CCMSLIB00000084904	train
CCMSLIB00000084906	train
CCMSLIB00000084907	train
CCMSLIB00000084908	test
CCMSLIB00000084909	train
CCMSLIB00000084910	test
CCMSLIB00000084914	train
CCMSLIB00000084915	train
CCMSLIB00000084918	train
CCMSLIB00000084922	train
CCMSLIB00000084923	val
CCMSLIB00000084924	train
CCMSLIB00000084926	test
CCMSLIB00000084934	train
CCMSLIB00000084938	train
CCMSLIB00000084939	train
CCMSLIB00000084942	train
CCMSLIB00000084943	train
CCMSLIB00000084948	train
CCMSLIB00000084949	train
CCMSLIB00000084951	train
CCMSLIB00000084952	val
CCMSLIB00000084954	test
CCMSLIB00000084956	train
CCMSLIB00000084958	train
CCMSLIB00000084960	train
CCMSLIB00000084961	train
CCMSLIB00000084962	train
CCMSLIB00000084964	train
CCMSLIB00000084965	train
CCMSLIB00000084968	train
CCMSLIB00000084974	train
CCMSLIB00000084978	train
CCMSLIB00000084979	train
CCMSLIB00000084982	train
CCMSLIB00000084983	train
CCMSLIB00000084989	train
CCMSLIB00000084991	train
CCMSLIB00000084994	train
CCMSLIB00000084995	train
CCMSLIB00000084996	train
CCMSLIB00000084999	train
CCMSLIB00000085000	train
CCMSLIB00000085004	train
CCMSLIB00000085008	train
CCMSLIB00000085016	test
CCMSLIB00000085017	train
CCMSLIB00000085019	val
CCMSLIB00000085023	train
CCMSLIB00000085035	train
CCMSLIB00000085036	train
CCMSLIB00000085038	test
CCMSLIB00000085039	val
CCMSLIB00000085040	train
CCMSLIB00000085041	test
CCMSLIB00000085042	train
CCMSLIB00000085044	test
CCMSLIB00000085048	train
CCMSLIB00000085053	train
CCMSLIB00000085056	test
CCMSLIB00000085060	train
CCMSLIB00000085063	train
CCMSLIB00000085067	train
CCMSLIB00000085070	train
CCMSLIB00000085074	train
CCMSLIB00000085077	train
CCMSLIB00000085081	train
CCMSLIB00000085082	train
CCMSLIB00000085085	train
CCMSLIB00000085088	train
CCMSLIB00000085090	train
CCMSLIB00000085092	train
CCMSLIB00000085093	train
CCMSLIB00000085094	train
CCMSLIB00000085096	train
CCMSLIB00000085099	val
CCMSLIB00000085105	test
CCMSLIB00000085109	train
CCMSLIB00000085112	val
CCMSLIB00000085114	train
CCMSLIB00000085119	train
CCMSLIB00000085120	train
CCMSLIB00000085124	val
CCMSLIB00000085126	train
CCMSLIB00000085128	test
CCMSLIB00000085137	train
CCMSLIB00000085138	test
CCMSLIB00000085139	train
CCMSLIB00000085141	train
CCMSLIB00000085142	test
CCMSLIB00000085145	train
CCMSLIB00000085155	test
CCMSLIB00000085156	test
CCMSLIB00000085159	test
CCMSLIB00000085160	train
CCMSLIB00000085161	train
CCMSLIB00000085166	test
CCMSLIB00000085168	test
CCMSLIB00000085169	train
CCMSLIB00000085173	train
CCMSLIB00000085176	train
CCMSLIB00000085178	train
CCMSLIB00000085189	test
CCMSLIB00000085191	train
CCMSLIB00000085201	train
CCMSLIB00000085205	train
CCMSLIB00000085212	train
CCMSLIB00000085213	train
CCMSLIB00000085215	train
CCMSLIB00000085217	train
CCMSLIB00000085219	train
CCMSLIB00000085224	train
CCMSLIB00000085226	train
CCMSLIB00000085228	train
CCMSLIB00000085231	train
CCMSLIB00000085232	train
CCMSLIB00000085234	train
CCMSLIB00000085239	test
CCMSLIB00000085240	train
CCMSLIB00000085241	train
CCMSLIB00000085242	train
CCMSLIB00000085246	test
CCMSLIB00000085247	train
CCMSLIB00000085250	train
CCMSLIB00000085251	train
CCMSLIB00000085253	train
CCMSLIB00000085258	train
CCMSLIB00000085261	train
CCMSLIB00000085265	train
CCMSLIB00000085266	train
CCMSLIB00000085267	train
CCMSLIB00000085270	train
CCMSLIB00000085274	train
CCMSLIB00000085275	train
CCMSLIB00000085276	train
CCMSLIB00000085277	train
CCMSLIB00000085280	train
CCMSLIB00000085282	test
CCMSLIB00000085287	train
CCMSLIB00000085288	train
CCMSLIB00000085291	train
CCMSLIB00000085292	train
CCMSLIB00000085296	train
CCMSLIB00000085298	train
CCMSLIB00000085303	train
CCMSLIB00000085310	train
CCMSLIB00000085312	train
CCMSLIB00000085314	train
CCMSLIB00000085315	train
CCMSLIB00000085319	train
